Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2020-02-20,3030.154052734375,0.0,3031.37109375,2968.445068359375,2981.8798828125,0.0,345700
2020-02-21,3039.6689453125,0.0,3058.89794921875,3020.14111328125,3022.24609375,0.0,364600
2020-02-24,3031.23291015625,0.0,3042.181884765625,3007.35595703125,3027.89306640625,0.0,370400
2020-02-25,3013.050048828125,0.0,3016.946044921875,2943.717041015625,2982.070068359375,0.0,441600
2020-02-26,2987.928955078125,0.0,3028.780029296875,2974.93994140625,2978.419921875,0.0,469000
2020-02-27,2991.330078125,0.0,3009.4599609375,2980.47998046875,2992.489990234375,0.0,350500
2020-02-28,2880.303955078125,0.0,2948.1259765625,2878.5439453125,2924.64111328125,0.0,401200
2020-03-02,2970.930908203125,0.0,2982.507080078125,2899.31005859375,2899.31005859375,0.0,367300
2020-03-03,2992.89697265625,0.0,3026.842041015625,2976.623046875,3006.888916015625,0.0,410100
2020-03-04,3011.666015625,0.0,3012.00390625,2974.35791015625,2981.805908203125,0.0,353300
2020-03-05,3071.677001953125,0.0,3074.257080078125,3022.926025390625,3036.155029296875,0.0,445400
2020-03-06,3034.510986328125,0.0,3052.444091796875,3029.462890625,3039.93994140625,0.0,362100
2020-03-09,2943.291015625,0.0,2989.205078125,2940.714111328125,2987.180908203125,0.0,414600
2020-03-10,2996.761962890625,0.0,3000.2958984375,2904.799072265625,2918.93505859375,0.0,393300
2020-03-11,2968.51708984375,0.0,3010.029052734375,2968.51708984375,3001.761962890625,0.0,352500
2020-03-12,2923.486083984375,0.0,2944.465087890625,2906.283935546875,2936.01611328125,0.0,307800
2020-03-13,2887.427001953125,0.0,2910.881103515625,2799.98388671875,2804.23193359375,0.0,366500
2020-03-16,2789.25390625,0.0,2898.034912109375,2784.662109375,2897.301025390625,0.0,351900
2020-03-17,2779.64111328125,0.0,2826.906982421875,2715.220947265625,2796.283935546875,0.0,306100
2020-03-18,2728.756103515625,0.0,2815.8740234375,2728.756103515625,2792.322021484375,0.0,291200
2020-03-19,2702.1298828125,0.0,2736.820068359375,2646.804931640625,2719.406005859375,0.0,302300
2020-03-20,2745.617919921875,0.0,2751.89599609375,2702.492919921875,2727.01904296875,0.0,252000
2020-03-23,2660.169921875,0.0,2703.330078125,2656.5,2677.590087890625,0.0,249800
2020-03-24,2722.43798828125,0.0,2723.406982421875,2667.133056640625,2703.01904296875,0.0,257000
2020-03-25,2781.591064453125,0.0,2788.635009765625,2757.802001953125,2775.302978515625,0.0,273100
2020-03-26,2764.910888671875,0.0,2788.50390625,2753.427978515625,2761.89599609375,0.0,234100
2020-03-27,2772.202880859375,0.0,2805.548095703125,2771.756103515625,2792.98388671875,0.0,240800
2020-03-30,2747.214111328125,0.0,2759.09912109375,2723.053955078125,2739.718994140625,0.0,239700
2020-03-31,2750.2958984375,0.0,2771.16796875,2743.114990234375,2767.306884765625,0.0,218600
2020-04-01,2734.52197265625,0.0,2773.364013671875,2731.0791015625,2743.541015625,0.0,217300
2020-04-02,2780.637939453125,0.0,2780.637939453125,2719.904052734375,2720.22802734375,0.0,217900
2020-04-03,2763.987060546875,0.0,2780.5869140625,2754.072998046875,2773.575927734375,0.0,200800
2020-04-07,2820.762939453125,0.0,2823.277099609375,2801.839111328125,2806.968017578125,0.0,270200
2020-04-08,2815.368896484375,0.0,2823.214111328125,2800.2958984375,2805.9169921875,0.0,243500
2020-04-09,2825.904052734375,0.0,2832.39501953125,2820.43310546875,2825.839111328125,0.0,238200
2020-04-10,2796.631103515625,0.0,2833.014892578125,2789.97607421875,2827.18701171875,0.0,233500
2020-04-13,2783.048095703125,0.0,2792.89111328125,2774.0810546875,2784.597900390625,0.0,177100
2020-04-14,2827.282958984375,0.0,2827.298095703125,2789.427978515625,2794.801025390625,0.0,202700
2020-04-15,2811.174072265625,0.0,2829.75,2808.7041015625,2826.662109375,0.0,205600
2020-04-16,2819.93505859375,0.0,2823.337890625,2796.839111328125,2798.429931640625,0.0,203000
2020-04-17,2838.4951171875,0.0,2854.9599609375,2830.02197265625,2835.55810546875,0.0,245700
2020-04-20,2852.552978515625,0.0,2852.989990234375,2833.261962890625,2840.408935546875,0.0,211800
2020-04-21,2827.012939453125,0.0,2842.237060546875,2808.02099609375,2842.237060546875,0.0,233200
2020-04-22,2843.97998046875,0.0,2843.97998046875,2808.48193359375,2814.06591796875,0.0,217300
2020-04-23,2838.4990234375,0.0,2853.635986328125,2835.89599609375,2850.510009765625,0.0,248800
2020-04-24,2808.529052734375,0.0,2834.93896484375,2802.4990234375,2834.93896484375,0.0,235200
2020-04-27,2815.4951171875,0.0,2832.666015625,2802.9580078125,2812.241943359375,0.0,210100
2020-04-28,2810.02392578125,0.0,2821.7451171875,2758.24609375,2819.990966796875,0.0,253900
2020-04-29,2822.44189453125,0.0,2831.763916015625,2800.738037109375,2801.383056640625,0.0,202100
2020-04-30,2860.08203125,0.0,2865.590087890625,2832.384033203125,2832.384033203125,0.0,242500
2020-05-06,2878.139892578125,0.0,2879.262939453125,2830.654052734375,2831.633056640625,0.0,249800
2020-05-07,2871.52294921875,0.0,2882.02197265625,2864.5810546875,2876.472900390625,0.0,226700
2020-05-08,2895.340087890625,0.0,2903.800048828125,2879.199951171875,2882.7099609375,0.0,226800
2020-05-11,2894.800048828125,0.0,2914.280029296875,2884.3798828125,2901.570068359375,0.0,225100
2020-05-12,2891.555908203125,0.0,2897.902099609375,2871.22998046875,2894.616943359375,0.0,197100
2020-05-13,2898.050048828125,0.0,2900.259033203125,2875.534912109375,2882.955078125,0.0,185100
2020-05-14,2870.342041015625,0.0,2887.05810546875,2869.18310546875,2887.05810546875,0.0,197800
2020-05-15,2868.458984375,0.0,2884.219970703125,2863.3701171875,2880.70703125,0.0,189000
2020-05-18,2875.41796875,0.0,2889.97998046875,2862.27099609375,2872.52392578125,0.0,226000
2020-05-19,2898.575927734375,0.0,2900.218994140625,2887.576904296875,2897.68701171875,0.0,197200
2020-05-20,2883.738037109375,0.0,2896.466064453125,2876.177001953125,2896.466064453125,0.0,210500
2020-05-21,2867.924072265625,0.0,2891.51806640625,2864.20703125,2890.720947265625,0.0,203500
2020-05-22,2813.764892578125,0.0,2863.0458984375,2808.01806640625,2863.0458984375,0.0,209100
2020-05-25,2817.969970703125,0.0,2821.498046875,2802.465087890625,2816.240966796875,0.0,172900
2020-05-26,2846.547119140625,0.0,2848.3369140625,2825.90087890625,2827.89697265625,0.0,174600
2020-05-27,2836.803955078125,0.0,2848.9970703125,2831.927978515625,2847.320068359375,0.0,198100
2020-05-28,2846.221923828125,0.0,2861.924072265625,2820.14599609375,2838.20703125,0.0,207500
2020-05-29,2852.35107421875,0.0,2855.3759765625,2829.626953125,2835.583984375,0.0,206800
2020-06-01,2915.430908203125,0.0,2917.15087890625,2871.964111328125,2871.964111328125,0.0,260200
2020-06-02,2921.39794921875,0.0,2926.35888671875,2909.1279296875,2916.31689453125,0.0,256100
2020-06-03,2923.37109375,0.0,2942.760009765625,2922.660888671875,2930.39111328125,0.0,255700
2020-06-04,2919.2509765625,0.0,2932.968017578125,2910.751953125,2931.837890625,0.0,226600
2020-06-05,2930.799072265625,0.0,2930.799072265625,2909.117919921875,2923.18896484375,0.0,217400
2020-06-08,2937.77099609375,0.0,2950.06591796875,2934.2099609375,2941.98193359375,0.0,231100
2020-06-09,2956.112060546875,0.0,2957.118896484375,2932.93896484375,2939.534912109375,0.0,209000
2020-06-10,2943.7529296875,0.0,2951.330078125,2934.843017578125,2951.278076171875,0.0,207900
2020-06-11,2920.89697265625,0.0,2952.65087890625,2912.193115234375,2939.791015625,0.0,233700
2020-06-12,2919.740966796875,0.0,2930.2548828125,2872.616943359375,2876.802978515625,0.0,236000
2020-06-15,2890.030029296875,0.0,2922.5400390625,2890.030029296875,2908.280029296875,0.0,243200
2020-06-16,2931.75,0.0,2931.780029296875,2909.1298828125,2912.830078125,0.0,223300
2020-06-17,2935.8701171875,0.0,2936.6201171875,2919.0400390625,2932.669921875,0.0,234700
2020-06-18,2939.320068359375,0.0,2942.89990234375,2920.110107421875,2929.8798828125,0.0,258700
2020-06-19,2967.6298828125,0.0,2973.320068359375,2935.820068359375,2938.7900390625,0.0,264300
2020-06-22,2965.27197265625,0.0,2983.43798828125,2959.034912109375,2966.90087890625,0.0,267900
2020-06-23,2970.6201171875,0.0,2972.403076171875,2949.846923828125,2960.887939453125,0.0,225200
2020-06-24,2979.551025390625,0.0,2982.943115234375,2971.22412109375,2972.98291015625,0.0,213200
2020-06-29,2961.51611328125,0.0,2977.912109375,2951.77001953125,2973.075927734375,0.0,220600
2020-06-30,2984.674072265625,0.0,2990.824951171875,2965.10498046875,2965.10498046875,0.0,215000
2020-07-01,3025.98095703125,0.0,3026.18603515625,2984.98388671875,2991.180908203125,0.0,273300
2020-07-02,3090.569091796875,0.0,3092.443115234375,3021.674072265625,3023.718994140625,0.0,391100
2020-07-03,3152.81298828125,0.0,3152.81298828125,3103.9951171875,3103.9951171875,0.0,458800
2020-07-06,3332.881103515625,0.0,3337.27197265625,3187.839111328125,3187.839111328125,0.0,643900
2020-07-07,3345.3369140625,0.0,3407.0810546875,3336.241943359375,3380.9541015625,0.0,657800
2020-07-08,3403.43994140625,0.0,3421.531005859375,3327.7060546875,3337.552001953125,0.0,587100
2020-07-09,3450.593994140625,0.0,3456.971923828125,3393.637939453125,3403.48291015625,0.0,620000
2020-07-10,3383.322021484375,0.0,3433.10888671875,3372.507080078125,3418.93505859375,0.0,556100
2020-07-13,3443.285888671875,0.0,3458.791015625,3369.0380859375,3379.386962890625,0.0,558000
2020-07-14,3414.618896484375,0.0,3451.221923828125,3366.0830078125,3435.02392578125,0.0,543200
2020-07-15,3361.303955078125,0.0,3432.450927734375,3345.7490234375,3422.077880859375,0.0,492000
2020-07-16,3210.09912109375,0.0,3373.531982421875,3209.72705078125,3356.35888671875,0.0,490600
2020-07-17,3214.12890625,0.0,3252.779052734375,3181.27490234375,3214.402099609375,0.0,359700
2020-07-20,3314.14892578125,0.0,3314.14892578125,3220.68408203125,3243.910888671875,0.0,418600
2020-07-21,3320.89501953125,0.0,3336.678955078125,3300.572021484375,3330.547119140625,0.0,359300
2020-07-22,3333.1640625,0.0,3381.97607421875,3311.785888671875,3315.181884765625,0.0,393300
2020-07-23,3325.110107421875,0.0,3336.300048828125,3257.826904296875,3306.14892578125,0.0,407000
2020-07-24,3196.76806640625,0.0,3319.126953125,3184.965087890625,3310.64501953125,0.0,427100
2020-07-27,3205.22705078125,0.0,3221.985107421875,3174.657958984375,3210.385986328125,0.0,299300
2020-07-28,3227.9599609375,0.0,3245.297119140625,3208.493896484375,3226.133056640625,0.0,289400
2020-07-29,3294.552001953125,0.0,3294.552001953125,3209.989990234375,3221.988037109375,0.0,324900
2020-07-30,3286.822021484375,0.0,3312.450927734375,3282.162109375,3299.572021484375,0.0,340700
2020-07-31,3310.007080078125,0.0,3333.785888671875,3261.614013671875,3280.7958984375,0.0,353800
2020-08-03,3367.966064453125,0.0,3368.10302734375,3327.677001953125,3332.18310546875,0.0,407500
2020-08-04,3371.68994140625,0.0,3391.070068359375,3352.5,3376.43994140625,0.0,442300
2020-08-05,3377.56005859375,0.0,3383.639892578125,3333.8798828125,3363.330078125,0.0,385800
2020-08-06,3386.4599609375,0.0,3392.699951171875,3334.330078125,3380.760009765625,0.0,415300
2020-08-07,3354.034912109375,0.0,3374.133056640625,3307.712890625,3370.587890625,0.0,403900
2020-08-10,3379.251953125,0.0,3399.931884765625,3335.04296875,3341.528076171875,0.0,381400
2020-08-11,3340.2900390625,0.0,3409.05908203125,3336.094970703125,3379.487060546875,0.0,400500
2020-08-12,3319.26611328125,0.0,3335.72900390625,3263.264892578125,3327.492919921875,0.0,378300
2020-08-13,3320.72607421875,0.0,3338.152099609375,3309.462890625,3328.175048828125,0.0,324300
2020-08-14,3360.09912109375,0.0,3362.027099609375,3302.736083984375,3315.6689453125,0.0,306000
2020-08-17,3438.801025390625,0.0,3450.89892578125,3369.3740234375,3373.902099609375,0.0,434600
2020-08-18,3451.089111328125,0.0,3456.720947265625,3432.639892578125,3441.93408203125,0.0,380700
2020-08-19,3408.12890625,0.0,3454.4609375,3406.1640625,3444.56494140625,0.0,405700
2020-08-20,3363.89892578125,0.0,3394.556884765625,3352.777099609375,3385.965087890625,0.0,335600
2020-08-21,3380.68310546875,0.0,3393.91796875,3358.0009765625,3380.22705078125,0.0,287500
2020-08-24,3385.637939453125,0.0,3396.56591796875,3368.02587890625,3391.113037109375,0.0,266200
2020-08-25,3373.577880859375,0.0,3408.8701171875,3364.159912109375,3392.8798828125,0.0,277100
2020-08-26,3329.739013671875,0.0,3382.60302734375,3320.135986328125,3371.80810546875,0.0,294500
2020-08-27,3350.110107421875,0.0,3351.830078125,3312.989990234375,3333.489990234375,0.0,237100
2020-08-28,3403.806884765625,0.0,3405.876953125,3339.64892578125,3346.2890625,0.0,271300
2020-08-31,3395.677978515625,0.0,3442.736083984375,3395.468017578125,3416.550048828125,0.0,323500
2020-09-01,3410.60693359375,0.0,3410.60693359375,3381.7109375,3389.741943359375,0.0,247000
2020-09-02,3404.802001953125,0.0,3421.39599609375,3377.2109375,3420.468994140625,0.0,261500
2020-09-03,3384.98095703125,0.0,3425.62890625,3374.262939453125,3404.031982421875,0.0,255300
2020-09-04,3355.366943359375,0.0,3360.10595703125,3328.552001953125,3336.407958984375,0.0,221600
2020-09-07,3292.591064453125,0.0,3368.2451171875,3285.633056640625,3349.91796875,0.0,260600
2020-09-08,3316.4169921875,0.0,3324.39306640625,3276.443115234375,3301.217041015625,0.0,271100
2020-09-09,3254.6279296875,0.0,3289.614990234375,3238.56103515625,3280.9970703125,0.0,351500
2020-09-10,3234.822998046875,0.0,3285.472900390625,3227.64404296875,3282.23193359375,0.0,312500
2020-09-11,3260.345947265625,0.0,3262.498046875,3220.535888671875,3225.783935546875,0.0,221700
2020-09-14,3278.81396484375,0.0,3283.532958984375,3261.14794921875,3275.91796875,0.0,213900
2020-09-15,3295.679931640625,0.0,3297.68994140625,3263.751953125,3277.1279296875,0.0,197700
2020-09-16,3283.924072265625,0.0,3302.4560546875,3271.074951171875,3293.16796875,0.0,200400
2020-09-17,3270.43505859375,0.0,3290.408935546875,3248.4990234375,3277.323974609375,0.0,202900
2020-09-18,3338.090087890625,0.0,3338.323974609375,3268.52587890625,3270.910888671875,0.0,256300
2020-09-21,3316.93505859375,0.0,3350.589111328125,3313.071044921875,3348.89892578125,0.0,216500
2020-09-22,3274.302001953125,0.0,3320.22802734375,3265.702880859375,3290.666015625,0.0,214000
2020-09-23,3279.7109375,0.0,3289.761962890625,3264.89111328125,3278.8359375,0.0,169200
2020-09-24,3223.176025390625,0.0,3265.344970703125,3221.237060546875,3262.87890625,0.0,206700
2020-09-25,3219.41796875,0.0,3239.466064453125,3208.034912109375,3234.3740234375,0.0,164800
2020-09-28,3217.534912109375,0.0,3238.18310546875,3210.89306640625,3224.97705078125,0.0,156000
2020-09-29,3224.35888671875,0.0,3242.7939453125,3219.7900390625,3231.85498046875,0.0,151300
2020-09-30,3218.052001953125,0.0,3244.9130859375,3202.343994140625,3232.7099609375,0.0,153500
2020-10-09,3272.075927734375,0.0,3280.511962890625,3260.18701171875,3262.611083984375,0.0,188300
2020-10-12,3358.465087890625,0.0,3359.153076171875,3286.111083984375,3287.327880859375,0.0,259600
2020-10-13,3359.75,0.0,3361.83203125,3334.4990234375,3353.12109375,0.0,204900
2020-10-14,3340.778076171875,0.0,3353.625,3332.964111328125,3353.625,0.0,198700
2020-10-15,3332.18310546875,0.0,3354.577880859375,3330.0009765625,3342.922119140625,0.0,191000
2020-10-16,3336.35791015625,0.0,3348.9541015625,3319.110107421875,3334.45703125,0.0,194300
2020-10-19,3312.669921875,0.0,3371.090087890625,3307.840087890625,3351.10009765625,0.0,212300
2020-10-20,3328.10009765625,0.0,3328.10009765625,3293.77001953125,3307.14990234375,0.0,165100
2020-10-21,3325.02001953125,0.0,3332.14990234375,3304.169921875,3332.14990234375,0.0,177600
2020-10-22,3312.5,0.0,3320.8798828125,3281.3701171875,3315.820068359375,0.0,165900
2020-10-23,3277.9970703125,0.0,3326.049072265625,3276.6201171875,3308.157958984375,0.0,174200
2020-10-26,3251.118896484375,0.0,3264.446044921875,3226.60205078125,3258.702880859375,0.0,167700
2020-10-27,3254.31591796875,0.0,3258.3369140625,3235.5439453125,3240.739990234375,0.0,149100
2020-10-28,3269.239990234375,0.0,3275.8701171875,3238.3798828125,3256.219970703125,0.0,173200
2020-10-29,3272.72998046875,0.0,3289.77001953125,3231.1201171875,3235.760009765625,0.0,184700
2020-10-30,3224.532958984375,0.0,3279.85595703125,3219.422119140625,3278.631103515625,0.0,230200
2020-11-02,3225.1201171875,0.0,3242.803955078125,3209.908935546875,3228.715087890625,0.0,226800
2020-11-03,3271.073974609375,0.0,3278.381103515625,3237.85400390625,3239.805908203125,0.0,215300
2020-11-04,3277.43994140625,0.0,3286.62109375,3254.111083984375,3273.43310546875,0.0,188500
2020-11-05,3320.133056640625,0.0,3320.407958984375,3291.60009765625,3305.580078125,0.0,226800
2020-11-06,3312.158935546875,0.0,3326.465087890625,3292.15087890625,3326.465087890625,0.0,234900
2020-11-09,3373.72998046875,0.0,3380.823974609375,3329.428955078125,3329.428955078125,0.0,310200
2020-11-10,3360.14892578125,0.0,3387.6220703125,3346.172119140625,3387.6220703125,0.0,278700
2020-11-11,3342.202880859375,0.0,3365.8359375,3339.041015625,3354.02490234375,0.0,271200
2020-11-12,3338.679931640625,0.0,3350.280029296875,3329.489990234375,3344.4599609375,0.0,216500
2020-11-13,3310.10498046875,0.0,3327.22900390625,3291.64306640625,3327.22900390625,0.0,227900
2020-11-16,3346.968994140625,0.0,3346.968994140625,3313.64697265625,3325.62109375,0.0,279600
2020-11-17,3339.89990234375,0.0,3347.699951171875,3323.949951171875,3347.14990234375,0.0,283600
2020-11-18,3347.302978515625,0.0,3358.89404296875,3333.991943359375,3337.33203125,0.0,287500
2020-11-19,3363.087890625,0.0,3367.3330078125,3330.449951171875,3339.0859375,0.0,253300
2020-11-20,3377.72998046875,0.0,3380.14990234375,3356.31005859375,3359.60009765625,0.0,261300
2020-11-23,3414.489990234375,0.0,3431.64990234375,3377.989990234375,3384.10009765625,0.0,373900
2020-11-24,3402.822998046875,0.0,3413.926025390625,3396.243896484375,3407.408935546875,0.0,301000
2020-11-25,3362.326904296875,0.0,3423.485107421875,3362.326904296875,3417.514892578125,0.0,322100
2020-11-26,3369.73291015625,0.0,3371.4541015625,3344.281982421875,3360.06103515625,0.0,255900
2020-11-27,3408.306884765625,0.0,3408.306884765625,3364.491943359375,3373.843017578125,0.0,280600
2020-11-30,3391.760009765625,0.0,3456.739990234375,3391.760009765625,3418.159912109375,0.0,385000
2020-12-01,3451.93994140625,0.0,3457.639892578125,3386.909912109375,3388.989990234375,0.0,316200
2020-12-02,3449.381103515625,0.0,3465.72900390625,3435.87109375,3453.51806640625,0.0,312800
2020-12-03,3442.135986328125,0.0,3452.160888671875,3428.803955078125,3448.5400390625,0.0,298500
2020-12-04,3444.5810546875,0.0,3448.404052734375,3417.048095703125,3436.72900390625,0.0,256300
2020-12-07,3416.60400390625,0.0,3449.577880859375,3414.31396484375,3446.64794921875,0.0,254500
2020-12-08,3410.179931640625,0.0,3428.659912109375,3403.030029296875,3417.68994140625,0.0,226900
2020-12-09,3371.964111328125,0.0,3422.535888671875,3371.916015625,3416.077880859375,0.0,260700
2020-12-10,3373.27587890625,0.0,3384.887939453125,3357.7529296875,3365.73095703125,0.0,247300
2020-12-11,3347.19091796875,0.0,3383.177978515625,3325.172119140625,3381.008056640625,0.0,298600
2020-12-14,3369.1201171875,0.0,3371.12890625,3338.6259765625,3349.533935546875,0.0,239800
2020-12-15,3367.22998046875,0.0,3373.56005859375,3348.419921875,3366.580078125,0.0,225700
2020-12-16,3366.98291015625,0.0,3378.6630859375,3359.1708984375,3371.262939453125,0.0,220800
2020-12-17,3404.873046875,0.0,3406.155029296875,3354.010986328125,3367.277099609375,0.0,275500
2020-12-18,3394.89990234375,0.0,3413.81005859375,3382.75,3400.489990234375,0.0,281000
2020-12-21,3420.569091796875,0.0,3423.60888671875,3381.115966796875,3394.39501953125,0.0,283800
2020-12-22,3356.781982421875,0.0,3415.75390625,3353.85791015625,3410.968017578125,0.0,323000
2020-12-23,3382.320068359375,0.0,3394.208984375,3360.201904296875,3362.471923828125,0.0,299500
2020-12-24,3363.113037109375,0.0,3394.074951171875,3354.02197265625,3382.193115234375,0.0,275000
2020-12-25,3396.56298828125,0.0,3397.007080078125,3348.344970703125,3351.7900390625,0.0,294500
2020-12-28,3397.284912109375,0.0,3412.51904296875,3383.654052734375,3396.35888671875,0.0,316200
2020-12-29,3379.035888671875,0.0,3407.087890625,3376.087890625,3399.2939453125,0.0,311800
2020-12-30,3414.452880859375,0.0,3414.4541015625,3374.416015625,3375.009033203125,0.0,291000
2020-12-31,3473.069091796875,0.0,3474.91796875,3419.72705078125,3419.72705078125,0.0,335700
2021-01-04,3502.9580078125,0.0,3511.655029296875,3457.2060546875,3474.678955078125,0.0,380800
2021-01-05,3528.677001953125,0.0,3528.677001953125,3484.715087890625,3492.19091796875,0.0,408000
2021-01-06,3550.876953125,0.0,3556.802001953125,3513.1259765625,3530.906982421875,0.0,370200
2021-01-07,3576.205078125,0.0,3576.205078125,3526.616943359375,3552.908935546875,0.0,405300
2021-01-08,3570.110107421875,0.0,3588.06005859375,3544.889892578125,3577.68994140625,0.0,345600
2021-01-11,3531.498046875,0.0,3597.701904296875,3516.986083984375,3571.321044921875,0.0,362500
2021-01-12,3608.340087890625,0.0,3608.340087890625,3517.469970703125,3518.010009765625,0.0,323400
2021-01-13,3598.652099609375,0.0,3622.347900390625,3575.594970703125,3613.281005859375,0.0,388100
2021-01-14,3565.905029296875,0.0,3599.05810546875,3559.60009765625,3584.931884765625,0.0,347700
2021-01-15,3566.3779296875,0.0,3589.26611328125,3533.7880859375,3566.284912109375,0.0,324600
2021-01-18,3596.219970703125,0.0,3608.77001953125,3544.260009765625,3554.800048828125,0.0,301700
2021-01-19,3566.3798828125,0.0,3603.14990234375,3553.02001953125,3596.360107421875,0.0,323400
2021-01-20,3583.092041015625,0.0,3589.9619140625,3556.443115234375,3564.12109375,0.0,272300
2021-01-21,3621.263916015625,0.0,3636.243896484375,3585.802001953125,3590.925048828125,0.0,327500
2021-01-22,3606.75,0.0,3616.5400390625,3585.033935546875,3616.5400390625,0.0,324500
2021-01-25,3624.238037109375,0.0,3637.10009765625,3591.02001953125,3605.361083984375,0.0,327300
2021-01-26,3569.428955078125,0.0,3610.968994140625,3564.741943359375,3610.968994140625,0.0,278100
2021-01-27,3573.340087890625,0.0,3578.800048828125,3546.489990234375,3567.550048828125,0.0,264100
2021-01-28,3505.176025390625,0.0,3549.5439453125,3496.87890625,3534.6689453125,0.0,270900
2021-01-29,3483.069091796875,0.0,3531.597900390625,3446.547119140625,3521.718017578125,0.0,293700
2021-02-01,3505.283935546875,0.0,3506.388916015625,3469.875,3477.172119140625,0.0,277600
2021-02-02,3533.68505859375,0.0,3535.501953125,3495.568115234375,3510.80810546875,0.0,264500
2021-02-03,3517.30810546875,0.0,3544.009033203125,3508.507080078125,3531.14892578125,0.0,297400
2021-02-04,3501.85888671875,0.0,3524.721923828125,3465.77099609375,3503.779052734375,0.0,298800
2021-02-05,3496.330078125,0.0,3536.5400390625,3492.9599609375,3509.489990234375,0.0,290100
2021-02-08,3532.447021484375,0.0,3542.2080078125,3492.12890625,3504.56298828125,0.0,249800
2021-02-09,3603.489013671875,0.0,3604.010986328125,3528.676025390625,3539.77294921875,0.0,253800
2021-02-10,3655.087890625,0.0,3662.76611328125,3612.5048828125,3612.613037109375,0.0,257900
2021-02-18,3675.35693359375,0.0,3731.68701171875,3663.6640625,3721.0869140625,0.0,340300
2021-02-19,3696.16796875,0.0,3699.64990234375,3634.014892578125,3661.782958984375,0.0,361100
2021-02-22,3642.43994140625,0.0,3717.27001953125,3642.43994140625,3707.18994140625,0.0,488800
2021-02-23,3636.360107421875,0.0,3672.14990234375,3617.699951171875,3617.699951171875,0.0,398900
2021-02-24,3564.080078125,0.0,3645.64697265625,3531.593994140625,3638.93603515625,0.0,362200
2021-02-25,3585.050048828125,0.0,3608.56005859375,3568.469970703125,3595.5400390625,0.0,366200
2021-02-26,3509.080078125,0.0,3550.409912109375,3500.699951171875,3514.56005859375,0.0,333300
2021-03-01,3551.39990234375,0.0,3552.56689453125,3511.989013671875,3531.47998046875,0.0,315500
2021-03-02,3508.591064453125,0.0,3566.85205078125,3485.364013671875,3566.85205078125,0.0,339800
2021-03-03,3576.89990234375,0.0,3577.6201171875,3498.719970703125,3500.159912109375,0.0,347700
